pdb,arbitrary_family_num
EEXJFXYJ_BasicBeNTF2_designed_0000.pdb,25
NVNLVHMI_BasicBeNTF2_designed_0000.pdb,25
VJIIJPTL_BasicBeNTF2_designed_0000.pdb,25
ANOYNSTW_BasicBeNTF2_designed_0000.pdb,25
DGCNCQXY_BasicBeNTF2_designed_0000.pdb,25
RYXRCRNG_BasicBeNTF2_designed_0000.pdb,25
PNEUKPHY_BasicBeNTF2_designed_0000.pdb,25
FTYIUKVL_BasicBeNTF2_designed_0000.pdb,25
GJOPKGZI_BasicBeNTF2_designed_0000.pdb,25
YUZNGWYZ_BasicBeNTF2_designed_0000.pdb,26
ELWHFELY_BasicBeNTF2_designed_0000.pdb,26
GSIXNRWL_BasicBeNTF2_designed_0000.pdb,26
YLNVNHTO_BasicBeNTF2_designed_0000.pdb,26
LBEIBCCM_BasicBeNTF2_designed_0000.pdb,26
HICJUHGH_BasicBeNTF2_designed_0000.pdb,26
AQPPGBHH_BasicBeNTF2_designed_0000.pdb,26
FWYHZPEP_BasicBeNTF2_designed_0000.pdb,26
GJJSUGHI_BasicBeNTF2_designed_0000.pdb,26
VZLQXDIB_BasicBeNTF2_designed_0000.pdb,26
JJKKGSYP_BasicBeNTF2_designed_0000.pdb,26
QIXZOJII_BasicBeNTF2_designed_0000.pdb,26
CSODGBXZ_BasicBeNTF2_designed_0000.pdb,26
HKTOBIBZ_BasicBeNTF2_designed_0000.pdb,26
AQOESANU_BasicBeNTF2_designed_0000.pdb,26
NIMMREPE_BasicBeNTF2_designed_0000.pdb,26
WMPEXEQT_BasicBeNTF2_designed_0000.pdb,26
ENWBLTHZ_BasicBeNTF2_designed_0000.pdb,26
TKJQLEWX_BasicBeNTF2_designed_0000.pdb,26
AAIJRVOU_BasicBeNTF2_designed_0000.pdb,26
HRIMJEVX_BasicBeNTF2_designed_0000.pdb,27
LAWRAUGY_BasicBeNTF2_designed_0000.pdb,27
MGOSZOQH_BasicBeNTF2_designed_0000.pdb,27
DZYNSIYY_BasicBeNTF2_designed_0000.pdb,27
PDXRAAQN_BasicBeNTF2_designed_0000.pdb,27
PQTUQVBE_BasicBeNTF2_designed_0000.pdb,27
BJRENHRF_BasicBeNTF2_designed_0000.pdb,27
DASZRTKK_BasicBeNTF2_designed_0000.pdb,27
MOUXIUXH_BasicBeNTF2_designed_0000.pdb,27
QOVHLMOX_BasicBeNTF2_designed_0000.pdb,27
WDMKJDZJ_BasicBeNTF2_designed_0000.pdb,27
FKZDSNDM_BasicBeNTF2_designed_0000.pdb,27
GTGRUOZX_BasicBeNTF2_designed_0000.pdb,27
ABUEJKMJ_BasicBeNTF2_designed_0000.pdb,27
XTLILHNN_BasicBeNTF2_designed_0000.pdb,27
KKTGGDDB_BasicBeNTF2_designed_0000.pdb,27
KEQKXUER_BasicBeNTF2_designed_0000.pdb,27
FOVTBOGF_BasicBeNTF2_designed_0000.pdb,27
AAITHEQU_BasicBeNTF2_designed_0000.pdb,27
JHPSSJGR_BasicBeNTF2_designed_0000.pdb,27
TAQBBGHX_BasicBeNTF2_designed_0000.pdb,28
KVROCQQT_BasicBeNTF2_designed_0000.pdb,28
VTRLRPGA_BasicBeNTF2_designed_0000.pdb,28
ODTENSIW_BasicBeNTF2_designed_0000.pdb,28
AAIXATMX_BasicBeNTF2_designed_0000.pdb,28
WFTPWUXS_BasicBeNTF2_designed_0000.pdb,28
TOXDABQI_BasicBeNTF2_designed_0000.pdb,28
WMUQQETF_BasicBeNTF2_designed_0000.pdb,28
TPMIEBSL_BasicBeNTF2_designed_0000.pdb,28
JXCZFDRU_BasicBeNTF2_designed_0000.pdb,28
XYYCYNAX_BasicBeNTF2_designed_0000.pdb,28
XAUUFQNT_BasicBeNTF2_designed_0000.pdb,28
ZPUZVFYQ_BasicBeNTF2_designed_0000.pdb,28
ZPUVTJVO_BasicBeNTF2_designed_0000.pdb,28
KSWPNLGP_BasicBeNTF2_designed_0000.pdb,28
CMKURKDA_BasicBeNTF2_designed_0000.pdb,28
YQPMYRUS_BasicBeNTF2_designed_0000.pdb,28
HHEPUBNG_BasicBeNTF2_designed_0000.pdb,28
LEBOKNPD_BasicBeNTF2_designed_0000.pdb,28
YPLWRPYH_BasicBeNTF2_designed_0000.pdb,28
XPTHEJTC_BasicBeNTF2_designed_0000.pdb,29
JRQNATJD_BasicBeNTF2_designed_0000.pdb,29
AAJLDPQN_BasicBeNTF2_designed_0000.pdb,29
SITDEPXJ_BasicBeNTF2_designed_0000.pdb,29
RLXPHUDG_BasicBeNTF2_designed_0000.pdb,29
LQECRQIP_BasicBeNTF2_designed_0000.pdb,29
HCCBJXJD_BasicBeNTF2_designed_0000.pdb,29
ZBIZLYHD_BasicBeNTF2_designed_0000.pdb,29
HWXPUUDZ_BasicBeNTF2_designed_0000.pdb,29
MKWQSZYA_BasicBeNTF2_designed_0000.pdb,29
XSTMJOAA_BasicBeNTF2_designed_0000.pdb,29
RKDCCKUV_BasicBeNTF2_designed_0000.pdb,29
IBKVFCHO_BasicBeNTF2_designed_0000.pdb,29
CFZFVNNN_BasicBeNTF2_designed_0000.pdb,29
QPCNOFSH_BasicBeNTF2_designed_0000.pdb,29
NCJEWWPU_BasicBeNTF2_designed_0000.pdb,29
VCHIUNRM_BasicBeNTF2_designed_0000.pdb,29
QKZFSGQB_BasicBeNTF2_designed_0000.pdb,29
AFQJGBER_BasicBeNTF2_designed_0000.pdb,29
OTNTIRLT_BasicBeNTF2_designed_0000.pdb,29
QBMSWTMB_BasicBeNTF2_designed_0000.pdb,30
ZSROBEXK_BasicBeNTF2_designed_0000.pdb,30
HMSFAOBA_BasicBeNTF2_designed_0000.pdb,30
GJTHSIQC_BasicBeNTF2_designed_0000.pdb,30
NNRZMTXM_BasicBeNTF2_designed_0000.pdb,30
LZGQLQGP_BasicBeNTF2_designed_0000.pdb,30
BJXCECVA_BasicBeNTF2_designed_0000.pdb,30
ABGOJGJD_BasicBeNTF2_designed_0000.pdb,30
MIXVXMEW_BasicBeNTF2_designed_0000.pdb,30
MZEJEVUL_BasicBeNTF2_designed_0000.pdb,30
BZSIQRWD_BasicBeNTF2_designed_0000.pdb,30
JWEBVMFD_BasicBeNTF2_designed_0000.pdb,30
DQEDCZVQ_BasicBeNTF2_designed_0000.pdb,30
AXVTPNRM_BasicBeNTF2_designed_0000.pdb,30
CVIZESDP_BasicBeNTF2_designed_0000.pdb,30
TSRMRIOJ_BasicBeNTF2_designed_0000.pdb,30
KOCYBRVC_BasicBeNTF2_designed_0000.pdb,30
ZQGQBIYI_BasicBeNTF2_designed_0000.pdb,30
ZFDUZRMM_BasicBeNTF2_designed_0000.pdb,30
NJRSHWRB_BasicBeNTF2_designed_0000.pdb,30
LALDYKYV_BasicBeNTF2_designed_0000.pdb,31
ZWRQFBUZ_BasicBeNTF2_designed_0000.pdb,31
OTOHNCRE_BasicBeNTF2_designed_0000.pdb,31
KXJLRQJA_BasicBeNTF2_designed_0000.pdb,31
BGEAZLXW_BasicBeNTF2_designed_0000.pdb,31
UUCSRHHH_BasicBeNTF2_designed_0000.pdb,31
ZAMYJOGU_BasicBeNTF2_designed_0000.pdb,31
WLAKVPAC_BasicBeNTF2_designed_0000.pdb,31
CEXCCPPF_BasicBeNTF2_designed_0000.pdb,31
DXMSYJTK_BasicBeNTF2_designed_0000.pdb,31
JSFTSRAL_BasicBeNTF2_designed_0000.pdb,31
PWUUUNCO_BasicBeNTF2_designed_0000.pdb,31
LZVXHGND_BasicBeNTF2_designed_0000.pdb,31
AQPTQNKE_BasicBeNTF2_designed_0000.pdb,31
UEIDMEUF_BasicBeNTF2_designed_0000.pdb,31
KOYPETLB_BasicBeNTF2_designed_0000.pdb,31
IMIFOZNA_BasicBeNTF2_designed_0000.pdb,31
SRHXRXTI_BasicBeNTF2_designed_0000.pdb,31
PDYSIFWC_BasicBeNTF2_designed_0000.pdb,31
NEZAPULA_BasicBeNTF2_designed_0000.pdb,31
ATJKWEEJ_BasicBeNTF2_designed_0000.pdb,32
UCOIWUAR_BasicBeNTF2_designed_0000.pdb,32
MTWZBTLU_BasicBeNTF2_designed_0000.pdb,32
UCNBBHAU_BasicBeNTF2_designed_0000.pdb,32
ZDSVANHE_BasicBeNTF2_designed_0000.pdb,32
KDMFYPSY_BasicBeNTF2_designed_0000.pdb,32
QZHEPIOH_BasicBeNTF2_designed_0000.pdb,32
FNHFXOQH_BasicBeNTF2_designed_0000.pdb,32
RCITVTGS_BasicBeNTF2_designed_0000.pdb,32
CUBVCDPP_BasicBeNTF2_designed_0000.pdb,32
UURPXNYG_BasicBeNTF2_designed_0000.pdb,32
NNMJNVQC_BasicBeNTF2_designed_0000.pdb,32
KOXSFGVF_BasicBeNTF2_designed_0000.pdb,32
HULULRQP_BasicBeNTF2_designed_0000.pdb,32
LOPGSYLU_BasicBeNTF2_designed_0000.pdb,32
BNYIBXAV_BasicBeNTF2_designed_0000.pdb,32
JPSUPADW_BasicBeNTF2_designed_0000.pdb,32
DUJJKRHF_BasicBeNTF2_designed_0000.pdb,32
QMOOXPGG_BasicBeNTF2_designed_0000.pdb,32
WWIOGYHV_BasicBeNTF2_designed_0000.pdb,32
SFBGTMVF_BasicBeNTF2_designed_0000.pdb,33
KJPNAGKT_BasicBeNTF2_designed_0000.pdb,33
UOZSQZJO_BasicBeNTF2_designed_0000.pdb,33
EDNQZNWQ_BasicBeNTF2_designed_0000.pdb,33
MEEQBKQR_BasicBeNTF2_designed_0000.pdb,33
ASAEERES_BasicBeNTF2_designed_0000.pdb,33
TMUWATWT_BasicBeNTF2_designed_0000.pdb,33
HSHLJCWJ_BasicBeNTF2_designed_0000.pdb,33
UDSZKCOP_BasicBeNTF2_designed_0000.pdb,33
AALEGMOP_BasicBeNTF2_designed_0000.pdb,33
OJPBAUMV_BasicBeNTF2_designed_0000.pdb,33
QLAIITOV_BasicBeNTF2_designed_0000.pdb,33
CMHBTGOW_BasicBeNTF2_designed_0000.pdb,33
PBIBRIFS_BasicBeNTF2_designed_0000.pdb,33
TSZANDJL_BasicBeNTF2_designed_0000.pdb,33
MPCBOIBA_BasicBeNTF2_designed_0000.pdb,33
BMEDYCPY_BasicBeNTF2_designed_0000.pdb,33
LNVSMGYW_BasicBeNTF2_designed_0000.pdb,33
IUZFUHRJ_BasicBeNTF2_designed_0000.pdb,33
PIPHSQYQ_BasicBeNTF2_designed_0000.pdb,33
KCKQTBWR_BasicBeNTF2_designed_0000.pdb,34
QSBGOCCL_BasicBeNTF2_designed_0000.pdb,34
KFEFPRHL_BasicBeNTF2_designed_0000.pdb,34
ATFYPUDR_BasicBeNTF2_designed_0000.pdb,34
BPZFDICA_BasicBeNTF2_designed_0000.pdb,34
NUAXIXDX_BasicBeNTF2_designed_0000.pdb,34
CGLHMNOX_BasicBeNTF2_designed_0000.pdb,34
LQFDOUSY_BasicBeNTF2_designed_0000.pdb,34
RANYFIDO_BasicBeNTF2_designed_0000.pdb,34
AJGWMMSY_BasicBeNTF2_designed_0000.pdb,34
AALMIGFB_BasicBeNTF2_designed_0000.pdb,34
NPWXWIMU_BasicBeNTF2_designed_0000.pdb,34
QRSAWMKT_BasicBeNTF2_designed_0000.pdb,34
VQDNACJZ_BasicBeNTF2_designed_0000.pdb,34
ZKFKYSSR_BasicBeNTF2_designed_0000.pdb,34
VNMNGKGJ_BasicBeNTF2_designed_0000.pdb,34
ZYUWSDCL_BasicBeNTF2_designed_0000.pdb,34
XYGRNEKM_BasicBeNTF2_designed_0000.pdb,34
PFMYQDDN_BasicBeNTF2_designed_0000.pdb,34
VAXCJBQC_BasicBeNTF2_designed_0000.pdb,34
SZUCKJSS_BasicBeNTF2_designed_0000.pdb,35
DURDVIPE_BasicBeNTF2_designed_0000.pdb,35
EHVKQOAF_BasicBeNTF2_designed_0000.pdb,35
CMXGVDYR_BasicBeNTF2_designed_0000.pdb,35
JODWUEIC_BasicBeNTF2_designed_0000.pdb,35
XHMAHHPZ_BasicBeNTF2_designed_0000.pdb,35
COKABQNX_BasicBeNTF2_designed_0000.pdb,35
DIITCTGP_BasicBeNTF2_designed_0000.pdb,35
RPTEOJGT_BasicBeNTF2_designed_0000.pdb,35
BISHABHE_BasicBeNTF2_designed_0000.pdb,35
VQGHYRND_BasicBeNTF2_designed_0000.pdb,35
CHWMAGZF_BasicBeNTF2_designed_0000.pdb,35
KUVZQGRQ_BasicBeNTF2_designed_0000.pdb,35
SZRIEPXB_BasicBeNTF2_designed_0000.pdb,35
CTFTSKLI_BasicBeNTF2_designed_0000.pdb,35
BFSJXOFP_BasicBeNTF2_designed_0000.pdb,35
MIKYSODF_BasicBeNTF2_designed_0000.pdb,35
MYFXDCHQ_BasicBeNTF2_designed_0000.pdb,35
QIDBISQE_BasicBeNTF2_designed_0000.pdb,35
YMKLNOPP_BasicBeNTF2_designed_0000.pdb,35
NQTKRCSE_BasicBeNTF2_designed_0000.pdb,36
WDDYQACH_BasicBeNTF2_designed_0000.pdb,36
ZBCNHIIJ_BasicBeNTF2_designed_0000.pdb,36
GTODWGOX_BasicBeNTF2_designed_0000.pdb,36
AALQMFKL_BasicBeNTF2_designed_0000.pdb,36
WVAZLBDN_BasicBeNTF2_designed_0000.pdb,36
VNQYFKNR_BasicBeNTF2_designed_0000.pdb,36
FDKSOTLH_BasicBeNTF2_designed_0000.pdb,36
BPTWGERC_BasicBeNTF2_designed_0000.pdb,36
KATBQICJ_BasicBeNTF2_designed_0000.pdb,36
GCUTPFAE_BasicBeNTF2_designed_0000.pdb,36
ARHCFCIR_BasicBeNTF2_designed_0000.pdb,36
APXLTBPT_BasicBeNTF2_designed_0000.pdb,36
SIMBJIBW_BasicBeNTF2_designed_0000.pdb,36
KSTOTTMX_BasicBeNTF2_designed_0000.pdb,36
UXVJONLC_BasicBeNTF2_designed_0000.pdb,36
ZCGYNWCG_BasicBeNTF2_designed_0000.pdb,36
HICKAKAD_BasicBeNTF2_designed_0000.pdb,36
RBSLEBUS_BasicBeNTF2_designed_0000.pdb,36
OOJFUGHK_BasicBeNTF2_designed_0000.pdb,36
BKUGWCVP_BasicBeNTF2_designed_0000.pdb,37
JUBTWZMS_BasicBeNTF2_designed_0000.pdb,37
FHKCOPES_BasicBeNTF2_designed_0000.pdb,37
XQANULZF_BasicBeNTF2_designed_0000.pdb,37
ILWWPGFL_BasicBeNTF2_designed_0000.pdb,37
DUCRUNDN_BasicBeNTF2_designed_0000.pdb,37
ITBQMRBA_BasicBeNTF2_designed_0000.pdb,37
SCJYXMFX_BasicBeNTF2_designed_0000.pdb,37
DMDCXQTZ_BasicBeNTF2_designed_0000.pdb,37
IEDVONWU_BasicBeNTF2_designed_0000.pdb,37
EMEDGBPS_BasicBeNTF2_designed_0000.pdb,37
GGLZJBUB_BasicBeNTF2_designed_0000.pdb,37
DSNFLGIX_BasicBeNTF2_designed_0000.pdb,37
XRZZQABC_BasicBeNTF2_designed_0000.pdb,37
NHFAIIMY_BasicBeNTF2_designed_0000.pdb,37
FYZHNJUS_BasicBeNTF2_designed_0000.pdb,37
VODHELCF_BasicBeNTF2_designed_0000.pdb,37
EPZJFAQS_BasicBeNTF2_designed_0000.pdb,37
PZOPGUQR_BasicBeNTF2_designed_0000.pdb,37
LBHADGOY_BasicBeNTF2_designed_0000.pdb,37
EKAROLKZ_BasicBeNTF2_designed_0000.pdb,38
GIUYRQHZ_BasicBeNTF2_designed_0000.pdb,38
ZUYXBFRK_BasicBeNTF2_designed_0000.pdb,38
ZZCQZCTB_BasicBeNTF2_designed_0000.pdb,38
AMVVPBUE_BasicBeNTF2_designed_0000.pdb,38
AAMMYFCD_BasicBeNTF2_designed_0000.pdb,38
MXVMRJGE_BasicBeNTF2_designed_0000.pdb,38
APOIPUZT_BasicBeNTF2_designed_0000.pdb,38
YHQRLTZU_BasicBeNTF2_designed_0000.pdb,38
ILKOKRGM_BasicBeNTF2_designed_0000.pdb,38
JNFAEDIG_BasicBeNTF2_designed_0000.pdb,38
XAFMTFOL_BasicBeNTF2_designed_0000.pdb,38
IGOWUWXW_BasicBeNTF2_designed_0000.pdb,38
KWEYXEZZ_BasicBeNTF2_designed_0000.pdb,38
XXZIOJXH_BasicBeNTF2_designed_0000.pdb,38
DOLBJFLG_BasicBeNTF2_designed_0000.pdb,38
TJJBOAXN_BasicBeNTF2_designed_0000.pdb,38
TQGTYHHQ_BasicBeNTF2_designed_0000.pdb,38
OKFHBKWN_BasicBeNTF2_designed_0000.pdb,38
PJGUUSIZ_BasicBeNTF2_designed_0000.pdb,38
LJQSBEPN_BasicBeNTF2_designed_0000.pdb,39
OBVKKOTT_BasicBeNTF2_designed_0000.pdb,39
EXHPGGGC_BasicBeNTF2_designed_0000.pdb,39
NVHTYYME_BasicBeNTF2_designed_0000.pdb,39
ZLXSCGEW_BasicBeNTF2_designed_0000.pdb,39
AAMTPUTI_BasicBeNTF2_designed_0000.pdb,39
JSKDZLSD_BasicBeNTF2_designed_0000.pdb,39
CITFLPBT_BasicBeNTF2_designed_0000.pdb,39
VDRRBXOG_BasicBeNTF2_designed_0000.pdb,39
RUWWWVKR_BasicBeNTF2_designed_0000.pdb,39
YYXHDQFY_BasicBeNTF2_designed_0000.pdb,39
JMSXFQKM_BasicBeNTF2_designed_0000.pdb,39
ZNKEBMPO_BasicBeNTF2_designed_0000.pdb,39
RHWRBFLX_BasicBeNTF2_designed_0000.pdb,39
XVUQFYDS_BasicBeNTF2_designed_0000.pdb,39
MJTYPRKJ_BasicBeNTF2_designed_0000.pdb,39
TEYOBRWF_BasicBeNTF2_designed_0000.pdb,39
RUNHWHAC_BasicBeNTF2_designed_0000.pdb,39
UJIWAIDQ_BasicBeNTF2_designed_0000.pdb,39
BHKHODXS_BasicBeNTF2_designed_0000.pdb,39
RGEHWJOY_BasicBeNTF2_designed_0000.pdb,40
CMXYEQBO_BasicBeNTF2_designed_0000.pdb,40
BOPPDGON_BasicBeNTF2_designed_0000.pdb,40
CZGLHLMS_BasicBeNTF2_designed_0000.pdb,40
NGIIPHXK_BasicBeNTF2_designed_0000.pdb,40
PSWAGVBU_BasicBeNTF2_designed_0000.pdb,40
BEFMUXFH_BasicBeNTF2_designed_0000.pdb,40
EJRUBVBG_BasicBeNTF2_designed_0000.pdb,40
TGOWINXV_BasicBeNTF2_designed_0000.pdb,40
ACWSLCQZ_BasicBeNTF2_designed_0000.pdb,40
OIACVSEO_BasicBeNTF2_designed_0000.pdb,40
YHTJVARV_BasicBeNTF2_designed_0000.pdb,40
IWPTHGZM_BasicBeNTF2_designed_0000.pdb,40
WIISPIZX_BasicBeNTF2_designed_0000.pdb,40
LTDEBUQG_BasicBeNTF2_designed_0000.pdb,40
GIQKVJHZ_BasicBeNTF2_designed_0000.pdb,40
BKBBJARY_BasicBeNTF2_designed_0000.pdb,40
AAMYGHYU_BasicBeNTF2_designed_0000.pdb,40
AOERAUKS_BasicBeNTF2_designed_0000.pdb,40
GSLOGHZN_BasicBeNTF2_designed_0000.pdb,40
LRMALQKM_BasicBeNTF2_designed_0000.pdb,41
RKOGZINU_BasicBeNTF2_designed_0000.pdb,41
IATCSSDV_BasicBeNTF2_designed_0000.pdb,41
JNLRSQQI_BasicBeNTF2_designed_0000.pdb,41
XEEHNVHK_BasicBeNTF2_designed_0000.pdb,41
ZYWLCPZL_BasicBeNTF2_designed_0000.pdb,41
VDRQMJMU_BasicBeNTF2_designed_0000.pdb,41
WDHENGJC_BasicBeNTF2_designed_0000.pdb,41
AANPUWCF_BasicBeNTF2_designed_0000.pdb,41
QTJQISXE_BasicBeNTF2_designed_0000.pdb,41
DGLMDMVB_BasicBeNTF2_designed_0000.pdb,41
LZQBDFYW_BasicBeNTF2_designed_0000.pdb,41
ICKZAAKZ_BasicBeNTF2_designed_0000.pdb,41
CEGNXKTA_BasicBeNTF2_designed_0000.pdb,41
LJAHDWWB_BasicBeNTF2_designed_0000.pdb,41
NTBUDFHU_BasicBeNTF2_designed_0000.pdb,41
JXLNSCAN_BasicBeNTF2_designed_0000.pdb,41
ICJYGVFQ_BasicBeNTF2_designed_0000.pdb,41
TNYAPHLT_BasicBeNTF2_designed_0000.pdb,41
UZRVAMLR_BasicBeNTF2_designed_0000.pdb,41
CJODJWUN_BasicBeNTF2_designed_0000.pdb,42
VUANAVMT_BasicBeNTF2_designed_0000.pdb,42
BJZSLUGB_BasicBeNTF2_designed_0000.pdb,42
NZEVNBYR_BasicBeNTF2_designed_0000.pdb,42
NUVSLHPG_BasicBeNTF2_designed_0000.pdb,42
BCIQNADI_BasicBeNTF2_designed_0000.pdb,42
YPFWYKXL_BasicBeNTF2_designed_0000.pdb,42
LTBNGWUL_BasicBeNTF2_designed_0000.pdb,42
YHZTTXVW_BasicBeNTF2_designed_0000.pdb,42
JZAJVKRN_BasicBeNTF2_designed_0000.pdb,42
IAEJIPHN_BasicBeNTF2_designed_0000.pdb,42
HJABHRCV_BasicBeNTF2_designed_0000.pdb,42
TLLJQZGV_BasicBeNTF2_designed_0000.pdb,42
DNDVPJTX_BasicBeNTF2_designed_0000.pdb,42
SVDKFXER_BasicBeNTF2_designed_0000.pdb,42
AAOPTZEL_BasicBeNTF2_designed_0000.pdb,42
YXREHNLH_BasicBeNTF2_designed_0000.pdb,42
YEVWNJVU_BasicBeNTF2_designed_0000.pdb,42
JNZKTKYI_BasicBeNTF2_designed_0000.pdb,42
HEKWMQIH_BasicBeNTF2_designed_0000.pdb,42
VSOZBDLC_BasicBeNTF2_designed_0000.pdb,44
SCRHHSEN_BasicBeNTF2_designed_0000.pdb,44
KNCRSAPY_BasicBeNTF2_designed_0000.pdb,44
HVFSGGXM_BasicBeNTF2_designed_0000.pdb,44
YLDTEPOK_BasicBeNTF2_designed_0000.pdb,44
RHQOAZKN_BasicBeNTF2_designed_0000.pdb,44
GKBBEKOM_BasicBeNTF2_designed_0000.pdb,44
HTJWPMHJ_BasicBeNTF2_designed_0000.pdb,44
HJQVUMVY_BasicBeNTF2_designed_0000.pdb,44
AAORMMAJ_BasicBeNTF2_designed_0000.pdb,44
RYITYYSY_BasicBeNTF2_designed_0000.pdb,44
FNQIBJFZ_BasicBeNTF2_designed_0000.pdb,44
SZQQVSWU_BasicBeNTF2_designed_0000.pdb,44
MXJTAOLI_BasicBeNTF2_designed_0000.pdb,44
UJWVGQWJ_BasicBeNTF2_designed_0000.pdb,44
VACGFABX_BasicBeNTF2_designed_0000.pdb,44
WRBJRDYJ_BasicBeNTF2_designed_0000.pdb,44
CNRHJBOU_BasicBeNTF2_designed_0000.pdb,44
KYZWEWET_BasicBeNTF2_designed_0000.pdb,44
QFOQYISN_BasicBeNTF2_designed_0000.pdb,44
BCYIQQNB_BasicBeNTF2_designed_0000.pdb,45
SMUWOSQU_BasicBeNTF2_designed_0000.pdb,45
YJZXAGLO_BasicBeNTF2_designed_0000.pdb,45
FSZBEPVB_BasicBeNTF2_designed_0000.pdb,45
WKZJRPBI_BasicBeNTF2_designed_0000.pdb,45
QIZFFOQY_BasicBeNTF2_designed_0000.pdb,45
ZOMSCNUG_BasicBeNTF2_designed_0000.pdb,45
LOKORUBX_BasicBeNTF2_designed_0000.pdb,45
ABNTVUPG_BasicBeNTF2_designed_0000.pdb,45
NCUFUMYP_BasicBeNTF2_designed_0000.pdb,45
TWRDFDZU_BasicBeNTF2_designed_0000.pdb,45
SMFDAFWT_BasicBeNTF2_designed_0000.pdb,45
GIBFKCVC_BasicBeNTF2_designed_0000.pdb,45
TSKOMIAC_BasicBeNTF2_designed_0000.pdb,45
DXEYPTPQ_BasicBeNTF2_designed_0000.pdb,45
KJGJTOMB_BasicBeNTF2_designed_0000.pdb,45
WEWGAMWE_BasicBeNTF2_designed_0000.pdb,45
SUTORHIM_BasicBeNTF2_designed_0000.pdb,45
OYOIWUZP_BasicBeNTF2_designed_0000.pdb,45
LVUEGJKV_BasicBeNTF2_designed_0000.pdb,45
DQXUDFHZ_BasicBeNTF2_designed_0000.pdb,46
SOHMLUHM_BasicBeNTF2_designed_0000.pdb,46
CINEIUTP_BasicBeNTF2_designed_0000.pdb,46
HFQNSAYB_BasicBeNTF2_designed_0000.pdb,46
JOMMWMQL_BasicBeNTF2_designed_0000.pdb,46
LXBZAJFN_BasicBeNTF2_designed_0000.pdb,46
MWAEUKBK_BasicBeNTF2_designed_0000.pdb,46
QGQSRJRA_BasicBeNTF2_designed_0000.pdb,46
HMONAKZR_BasicBeNTF2_designed_0000.pdb,46
YDCCMYYR_BasicBeNTF2_designed_0000.pdb,46
ZZODIRGY_BasicBeNTF2_designed_0000.pdb,46
EJRZWKLW_BasicBeNTF2_designed_0000.pdb,46
NZDGZXPI_BasicBeNTF2_designed_0000.pdb,46
EOEVKWCT_BasicBeNTF2_designed_0000.pdb,46
HLOWKFSR_BasicBeNTF2_designed_0000.pdb,46
HJKTZAWV_BasicBeNTF2_designed_0000.pdb,46
SVNGYYNS_BasicBeNTF2_designed_0000.pdb,46
AAPLPGYN_BasicBeNTF2_designed_0000.pdb,46
UVWKTWWP_BasicBeNTF2_designed_0000.pdb,46
DCVCIVCM_BasicBeNTF2_designed_0000.pdb,46
WTIYYEQU_BasicBeNTF2_designed_0000.pdb,47
UUYNZQAQ_BasicBeNTF2_designed_0000.pdb,47
OQNVLKQN_BasicBeNTF2_designed_0000.pdb,47
VHGOAXWD_BasicBeNTF2_designed_0000.pdb,47
XEFJCTVX_BasicBeNTF2_designed_0000.pdb,47
NKJJZYPH_BasicBeNTF2_designed_0000.pdb,47
FLRWXFDK_BasicBeNTF2_designed_0000.pdb,47
UNVAWUCH_BasicBeNTF2_designed_0000.pdb,47
KZSMVFIN_BasicBeNTF2_designed_0000.pdb,47
SFKOKVMW_BasicBeNTF2_designed_0000.pdb,47
MMMPVVZY_BasicBeNTF2_designed_0000.pdb,47
PFZOLKDR_BasicBeNTF2_designed_0000.pdb,47
YIWSABST_BasicBeNTF2_designed_0000.pdb,47
SFMSXNHQ_BasicBeNTF2_designed_0000.pdb,47
PXVUFBTX_BasicBeNTF2_designed_0000.pdb,47
EAPYAAOD_BasicBeNTF2_designed_0000.pdb,47
LQSEHRHK_BasicBeNTF2_designed_0000.pdb,47
TBDZNEZG_BasicBeNTF2_designed_0000.pdb,47
TJCOPEEI_BasicBeNTF2_designed_0000.pdb,47
AAPPUOLK_BasicBeNTF2_designed_0000.pdb,47
YKLCKAJU_BasicBeNTF2_designed_0000.pdb,51
DEXVKWZN_BasicBeNTF2_designed_0000.pdb,51
KFIEELII_BasicBeNTF2_designed_0000.pdb,51
CHQSAHGI_BasicBeNTF2_designed_0000.pdb,51
WZKAMFJQ_BasicBeNTF2_designed_0000.pdb,51
XCGICGBH_BasicBeNTF2_designed_0000.pdb,51
XYDGGDYS_BasicBeNTF2_designed_0000.pdb,51
XXGRRTEO_BasicBeNTF2_designed_0000.pdb,51
HAFKDNZD_BasicBeNTF2_designed_0000.pdb,51
QMNUJQDI_BasicBeNTF2_designed_0000.pdb,51
RXSXMULC_BasicBeNTF2_designed_0000.pdb,51
IQNEFWMS_BasicBeNTF2_designed_0000.pdb,51
XMHDOYSJ_BasicBeNTF2_designed_0000.pdb,51
UQPIMPRT_BasicBeNTF2_designed_0000.pdb,51
BVZOKCWN_BasicBeNTF2_designed_0000.pdb,51
QORTNRUW_BasicBeNTF2_designed_0000.pdb,51
WDJSAOUA_BasicBeNTF2_designed_0000.pdb,51
WHAFPVXE_BasicBeNTF2_designed_0000.pdb,51
XNMDDURG_BasicBeNTF2_designed_0000.pdb,51
AARZHZYP_BasicBeNTF2_designed_0000.pdb,51
CUMLXOGE_BasicBeNTF2_designed_0000.pdb,52
EWADKBFA_BasicBeNTF2_designed_0000.pdb,52
SWPOFUUQ_BasicBeNTF2_designed_0000.pdb,52
