Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
GCDTEWRH 5.41172842176 4.25772679651 5.4 4.2 5.4 4.2 0.0 0.0 -0.48 -0.62
VUKWZHBZ 4.24717754771 2.38446015048 4.2 2.4 4.3 2.4 0.1 0.0 -0.04 0.10
ANRXNJXQ 4.42229373612 3.1736037616 4.3 3.1 4.6 3.3 0.3 0.2 -0.08 -0.53
JCBJMHMJ 5.25624744876 2.55579549006 5.1 2.5 5.4 2.6 0.3 0.1 0.15 -0.05
BONPHANM 3.3561869045 1.22059649087 3.3 1.0 3.4 1.4 0.1 0.4 0.17 -0.38
JCMDQEQC 4.15940574261 2.25211816844 4.1 2.2 4.2 2.3 0.1 0.1 0.48 -0.22
ZLNTDWZS 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.04 0.58
BTBOQFGN 0.65565892065 1.95851339746 0.4 1.7 1.1 2.1 0.7 0.4 -0.02 -0.41
NJWRAEKC 4.44098654553 4.19043600576 4.4 4.1 4.5 4.2 0.1 0.1 -0.69 -0.73
RVAZMNWJ 4.13422012806 2.48077665117 4.0 2.4 4.3 2.6 0.3 0.2 -0.25 -0.54
QDSRNMJZ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.02 -0.04
HATEWJNJ 4.88351535588 2.9625121841 4.7 2.9 5.0 3.0 0.3 0.1 0.07 -0.11
ACDSEAWG 4.97766710916 4.15962635112 4.9 4.1 5.0 4.2 0.1 0.1 0.56 -0.03
NGHQLHKG 2.57917352864 3.12912360168 2.4 2.8 3.1 3.3 0.7 0.5 -0.39 -0.24
RPUDMXRB 2.743779996 2.73225843026 2.5 2.5 3.6 3.1 1.1 0.6 -0.25 -0.02
LRLSPDAR 4.49791296809 2.65287495123 4.4 2.6 5.0 2.9 0.6 0.3 0.14 -0.27
PKNUEKVE 4.33792674865 4.25711150198 4.2 4.2 4.5 4.3 0.3 0.1 0.22 -0.14
GPLZERQV 2.39114248001 0.267685594207 2.4 0.1 2.4 0.4 0.0 0.3 0.33 -0.12
TUKNYGKC 5.55755853826 4.25996487744 5.5 4.2 5.6 4.3 0.1 0.1 0.12 -0.29
ELESGQUU 3.23081642905 2.40634505651 3.1 2.3 3.3 2.5 0.2 0.2 -0.58 -0.66
CZDHQVLJ 1.0743116981 1.07698133568 0.6 0.6 5.7 5.3 5.1 4.7 0.03 -0.01
XMMYGGJY 4.79138128746 2.89913780111 4.7 2.8 4.9 3.0 0.2 0.2 -0.39 -0.50
DPRKLIQQ 3.4965543264 3.25335455974 3.3 -0.3 3.9 7.3 0.6 7.6 -0.00 -0.49
ALBJDYQC 4.42605934179 2.15425606131 4.2 1.5 4.8 2.3 0.6 0.8 -0.01 0.05
SOSEJBSU 5.07825606422 4.2760509385 4.9 4.2 5.2 4.3 0.3 0.1 -0.71 -0.87
PKTIMETK 3.45263977517 2.37159109992 3.4 2.2 3.5 2.6 0.1 0.4 -0.50 -0.87
TYEHNEIX 1.7218416921 3.25335455974 -0.5 -0.3 2.0 7.3 2.5 7.6 -0.37 -0.81
AWFSOBSY 1.58076497781 0.533039867642 1.3 0.3 2.3 1.0 1.0 0.7 -0.38 -0.08
WJZGLTTZ 3.6828359456 -0.104929129727 3.5 -0.5 3.9 0.2 0.4 0.7 0.23 0.38
JMXPWITE 4.4219421612 3.15370059577 4.3 3.1 4.5 3.2 0.2 0.1 0.08 0.45
AEJLZVMQ 5.3356421821 3.22834708094 5.1 3.1 5.6 4.1 0.5 1.0 -0.12 -0.50
XYAMHWTA 4.46159962196 3.10197841913 4.3 3.0 4.6 3.2 0.3 0.2 0.40 0.58
FKDXYUBD 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.94 0.31
HXUWPMPQ 5.06593239311 4.21440728721 5.0 4.2 5.1 4.2 0.1 0.0 -0.69 -0.46
VYZHCDMR 5.07508250665 2.98554709884 4.9 2.9 5.3 3.1 0.4 0.2 -0.56 -0.82
NEKAWVZT 4.21888388503 2.44279925206 4.2 2.4 4.2 2.5 0.0 0.1 0.44 0.68
ZGSQWXID 2.37534255635 2.25113723038 2.2 2.1 2.5 2.4 0.3 0.3 -0.43 -0.61
UWHHGXTX 2.39814552646 0.262674349433 2.3 -0.5 2.5 0.7 0.2 1.2 -0.13 -0.16
TSXAWZUJ 4.6494643633 2.94238026552 4.5 2.8 4.8 3.1 0.3 0.3 0.08 0.17
CYNWAWTO 3.86920850821 3.25335455974 3.7 -0.3 4.1 7.3 0.4 7.6 -0.29 -0.32
MQGQLKLY 5.12759422372 4.21378673421 5.0 4.2 5.2 4.2 0.2 0.0 0.38 0.57
MISOKCEA 4.62860435587 2.36839273855 4.5 2.3 4.8 2.4 0.3 0.1 0.13 0.09
BPWWWGVU 4.01490544538 1.03041318167 3.6 0.8 4.1 1.2 0.5 0.4 -0.40 -0.92
EBJFUAPS 2.25873992326 1.4687714536 2.2 1.3 2.3 2.2 0.1 0.9 0.05 -0.20
BOZTCIAI 3.39533996794 2.71782916467 2.8 2.6 4.8 3.0 2.0 0.4 -0.12 0.07
AOSKAIMQ 3.44450596181 2.32612471586 3.4 2.3 3.5 2.4 0.1 0.1 -0.22 -0.21
UPRNTNIZ 4.24923114658 5.3318362667 4.2 5.3 4.3 5.3 0.1 0.0 0.10 -0.30
BIHMJQYR 2.64425335536 3.15748438242 2.5 2.5 3.1 3.4 0.6 0.9 -0.15 0.04
JZSWJYLW 3.2378310699 2.14396474436 -0.3 -0.5 7.3 2.3 7.6 2.8 0.17 -0.07
WBQZXNRM 2.43467078331 1.31185671465 2.4 1.1 2.5 1.6 0.1 0.5 0.22 0.16
DOZGDUOH 0.558298203039 0.0043647746199 0.1 -0.5 1.3 0.6 1.2 1.1 -0.44 -0.46
GQCZUBXY 5.2773707694 4.2635143454 5.2 4.2 5.3 4.3 0.1 0.1 -0.39 -0.71
GNCRHDCY 0.15500014722 0.857030672161 -0.5 -0.4 4.2 6.7 4.7 7.1 0.44 0.30
grc_BKZNHCDV 4.43719539646 4.18056361637 4.3 4.2 4.9 4.2 0.6 0.0 0.59 -0.18
BKZNHCDV 5.39452093548 4.32073894577 5.3 4.3 5.4 4.3 0.1 0.0 0.59 -0.18
HAZQAGWE 2.35517514527 0.655980915558 2.3 0.5 2.4 0.9 0.1 0.4 0.34 -0.05
FQVMWDXH 1.39341159469 0.451617472545 1.3 0.3 1.5 0.6 0.2 0.3 -0.31 -0.46
PTWFSGBS 5.30364906943 5.13565243913 5.2 5.1 5.4 5.1 0.2 0.0 -0.33 -0.54
AAIOSVIP 4.37148541384 2.22512369123 4.3 2.1 4.5 2.3 0.2 0.2 -0.06 -0.62
LGMDGVNB 4.29019241875 2.57937332646 4.1 2.4 4.5 2.8 0.4 0.4 -0.05 -0.34
tlc_BJJAGCEE 4.24007900208 2.36642494833 4.1 2.3 4.4 2.4 0.3 0.1 0.21 -0.24
BJJAGCEE 3.48242009186 2.29087397361 3.4 2.2 4.2 2.4 0.8 0.2 0.20 -0.24
PXWMCWHP 4.15930230761 2.47600156196 4.1 2.4 4.2 2.5 0.1 0.1 0.09 -0.04
scr_TVPZKJNX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.70 -0.68
LOFGHXVF 5.0211088757 4.20672961805 4.9 4.2 5.1 4.2 0.2 0.0 -0.35 -0.08
FNHWSHOL 5.43669641169 4.20665529813 5.2 4.1 5.8 4.3 0.6 0.2 0.25 -0.52
CHPFEPIF 3.3257624113 2.62635148381 3.3 2.5 3.4 2.8 0.1 0.3 -0.03 0.09
NXNQKOJX 5.14181704581 5.23246301664 5.1 5.2 5.2 5.2 0.1 0.0 0.04 -0.57
NYSFAWXO 4.15104919204 2.24555069654 4.1 2.2 4.3 2.3 0.2 0.1 0.37 0.12
CDWKUWJO 3.25874391563 1.39225290979 3.2 1.3 3.3 1.5 0.1 0.2 0.27 0.09
YDLRJTSN 0.342609070468 0.352257538147 0.1 0.1 1.4 1.2 1.3 1.1 -0.42 -0.66
ZLHZXDBO 3.31707521116 2.30070629569 3.3 2.2 3.3 2.4 0.0 0.2 -0.26 -0.43
DIFKGJXO 3.50639592274 2.46402772572 3.4 2.4 3.6 2.6 0.2 0.2 0.19 0.36
EYRUUJSK 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.23 -0.17
grc_ZFEDWUVA 4.90888909908 2.97911151249 4.8 2.9 5.0 3.0 0.2 0.1 0.09 0.25
ZFEDWUVA 4.30128915559 2.51239256484 4.3 2.5 4.3 2.5 0.0 0.0 0.09 0.25
NOLRIQCW 1.98923967514 0.112925291794 1.4 -0.5 2.3 1.7 0.9 2.2 -0.20 0.70
CSFCFZML 2.66003513734 0.524793384375 2.5 0.1 3.0 1.2 0.5 1.1 -0.30 -0.19
GIULZNDW 3.48691428832 2.25339111848 3.5 2.2 3.5 2.3 0.0 0.1 0.23 -0.48
ABCFRKGJ 3.250540866 2.21267787657 3.2 2.2 3.3 2.2 0.1 0.0 -0.40 -0.68
FCWSMUJF 4.36704576585 2.93774580761 4.3 2.9 4.4 3.0 0.1 0.1 -0.02 -0.83
DQJSGPCG 0.0319514426166 0.019272921234 -0.5 -0.5 0.7 0.7 1.2 1.2 0.61 -0.22
UEFHYYIC 5.30975077704 4.19139590261 5.2 4.2 5.4 4.2 0.2 0.0 0.00 -0.52
WXFNAXHW 5.04416376954 2.42775344927 4.7 2.2 5.4 2.8 0.7 0.6 0.32 -0.38
IEKQYBVW 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.12 -0.10
RKOOWDOM 3.39572928035 2.22907086932 3.4 2.2 3.4 2.3 0.0 0.1 0.36 -0.11
AEEECQYB 4.31814094361 2.56141664677 4.3 2.5 4.4 2.6 0.1 0.1 -0.53 -0.07
OTBZSDOR 3.40559666126 2.5182318029 3.3 1.2 3.6 2.9 0.3 1.7 -0.22 -0.33
ACLQRYBM 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.06 -0.52
FNXGMNPQ 4.5636840173 4.08482903047 4.5 4.1 4.7 4.1 0.2 0.0 -0.37 -0.67
RCDJFNOG 3.49120712668 2.28920676498 3.5 2.2 3.5 2.4 0.0 0.2 -0.05 -0.22
THFGKXSG 2.55133119785 2.29170396543 2.5 2.2 3.2 2.4 0.7 0.2 -0.15 -0.53
IJDYLSPR 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.08 -0.40
scr_PXWMCWHP 3.373698426 1.19870508291 2.5 0.8 3.8 1.6 1.3 0.8 -0.17 0.40
PXMOAOOW 4.32141910615 2.36819764109 4.2 2.3 4.5 2.5 0.3 0.2 -0.29 -0.49
YCGQPGCF 1.34946273301 -0.0250654874807 0.9 -0.5 2.6 0.5 1.7 1.0 -0.66 -0.94
PXKKFEBR 4.85684490098 2.88715787259 4.7 2.8 5.0 2.9 0.3 0.1 -0.18 -0.70
XQVIDOVI 1.42939619313 0.734522714888 1.0 -0.4 7.3 6.1 6.3 6.5 0.09 -0.79
grc_FBIGBIWO 2.39294461661 1.87010626313 2.3 1.5 2.5 2.1 0.2 0.6 -0.43 -0.33
FBIGBIWO 2.29898249227 1.04091545478 2.2 0.5 2.4 3.6 0.2 3.1 -0.38 -0.26
NMAZRDJL 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.10 -0.08
TGJYMGRK 5.12840218736 2.51731771189 5.0 2.5 5.2 3.0 0.2 0.5 -0.22 -0.68
INYDVHEM 3.23575358059 2.36465853695 3.2 2.3 3.3 2.4 0.1 0.1 -0.35 -0.53
YFILZRGI 4.71812766555 2.47736538176 4.5 2.4 5.1 2.6 0.6 0.2 -0.49 -0.11
tlc_GHFQKNKK 4.18410822344 2.34966604641 4.1 2.3 4.3 2.4 0.2 0.1 0.04 -0.30
GHFQKNKK 4.03200034166 2.42561966591 3.7 2.3 4.2 2.5 0.5 0.2 -0.02 -0.31
CDKDPSNL 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.21 -0.52
CWLSPXYQ 0.239138132517 0.248768843514 -0.5 -0.5 6.8 6.8 7.3 7.3 0.18 -0.06
GCXCHPMN 4.39179605442 3.04423637425 4.3 3.0 4.4 3.1 0.1 0.1 -0.28 -0.71
KNOPVVXT 3.36814308555 2.43045589735 3.1 2.3 3.7 2.6 0.6 0.3 0.03 -0.28
FMBXHALB 4.88288586523 2.97474876166 4.4 2.7 5.0 3.1 0.6 0.4 -0.24 -0.45
ZQRRTOXA 3.53478111311 1.24431120556 3.5 1.1 3.6 1.4 0.1 0.3 0.21 -0.04
BMLIOLBZ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 -0.48
PWTPWBAL 5.22560473183 1.36804427739 5.0 1.1 5.5 1.8 0.5 0.7 -0.43 -0.20
ICNHHJFW 1.71211952141 3.25335455974 -0.5 -0.3 2.1 7.3 2.6 7.6 -0.36 -0.11
SHWEELQG 0.947818862647 3.24888636825 0.3 2.5 5.7 3.5 5.4 1.0 -0.02 -0.54
KAZIQEDY 3.66090760152 2.33889840134 3.5 2.2 3.9 2.5 0.4 0.3 -0.01 0.06
ERFZPKCL 1.46720276585 0.248768843514 0.9 -0.5 7.4 6.8 6.5 7.3 -0.03 -0.78
FVOKXTPZ 3.48725188293 2.35033846408 3.5 2.3 3.5 2.4 0.0 0.1 0.10 -0.21
CDFWFACG 2.18347345775 0.019272921234 2.1 -0.5 2.3 0.7 0.2 1.2 0.45 0.22
LTNPUWUO 5.20689468459 4.26436394873 5.1 4.2 5.3 4.3 0.2 0.1 -0.06 -0.17
KINBTAMN 5.17574585615 3.18040405205 4.8 3.1 5.7 3.3 0.9 0.2 -0.22 -0.43
XVVJADQD 3.3324883369 1.88992254466 3.3 1.8 3.4 2.0 0.1 0.2 -0.41 -0.57
QGBXPBXY 4.47076477153 2.96507312752 4.4 2.9 4.5 3.0 0.1 0.1 0.79 -0.09
UOJGGAPQ 4.26192777345 4.2089502348 4.1 4.2 4.4 4.2 0.3 0.0 -0.48 -0.24
VESACYPA 4.4579007957 2.61882362821 4.4 2.6 4.6 3.0 0.2 0.4 -0.28 -0.14
VYVFHWUD 2.39615818385 0.610566733145 2.3 0.4 2.6 1.1 0.3 0.7 -0.43 -0.43
CZZZWAWQ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.21 -0.44
FNEGGGJE 3.19603253585 1.26534399714 2.3 1.1 3.2 1.4 0.9 0.3 -0.47 -0.16
HLSIUZKM 4.92468004047 3.11640695867 4.8 3.1 5.0 3.1 0.2 0.0 -0.20 -0.40
WQFBNPQQ 3.44500002376 1.45630919173 3.3 0.4 3.6 2.3 0.3 1.9 0.57 -0.49
TOLELERE 2.39184841695 -0.0978754380231 2.3 -0.5 2.4 0.2 0.1 0.7 -0.21 -0.88
HZTEWECV 2.48561541878 2.42351068101 2.3 2.3 2.7 2.6 0.4 0.3 0.08 0.17
BRRKZRQJ 5.51996575355 5.28230052477 5.3 5.1 5.9 5.4 0.6 0.3 0.42 -0.21
ELGRWSHS 0.365717859029 2.00706298516 -0.5 1.0 7.1 7.4 7.6 6.4 -0.66 -0.18
JWFVRFCU 5.00136295954 4.14666077682 4.9 4.1 5.1 4.2 0.2 0.1 -0.29 -0.60
SYYSLTNQ 3.37547635333 1.73709324869 3.3 1.5 3.4 2.0 0.1 0.5 -0.28 -0.17
TKLPZHPF 3.24811230335 0.202908503838 3.1 0.0 3.4 0.4 0.3 0.4 -0.25 -0.66
GITDSRWE 5.31181801876 5.1051763128 5.2 5.1 5.4 5.1 0.2 0.0 0.04 -0.20
VUHYBNSF 4.94036016936 2.93622669374 4.8 2.9 5.0 3.0 0.2 0.1 0.45 0.29
CYZLSQTJ 5.16956927723 3.10505289281 4.9 2.4 5.5 3.3 0.6 0.9 0.23 -0.31
SLIHTKND 4.46842874612 2.49744022936 4.4 2.4 4.6 2.6 0.2 0.2 -0.45 0.08
DFHOUMAP 4.25128190451 3.08498869825 4.2 2.4 4.4 3.2 0.2 0.8 0.52 0.21
SHOHXTZL 5.49015810986 2.7529024342 5.3 2.6 5.7 3.0 0.4 0.4 -0.05 0.05
MVLQMEXT 4.12073383343 1.9110332539 4.1 1.8 4.2 2.0 0.1 0.2 0.03 -0.41
EJJMZROX 4.16996763435 2.18949547486 4.0 2.1 4.3 2.3 0.3 0.2 -0.26 -0.19
BGZRYVGW 4.15737461338 2.45765077873 4.1 2.3 4.3 2.7 0.2 0.4 0.15 0.21
IJDXJIXG 5.1283584357 3.07275298048 5.0 3.0 5.3 3.2 0.3 0.2 -0.47 -0.73
LTKIMHLV 5.37121295066 4.27461909341 5.3 4.3 5.4 4.3 0.1 0.0 0.08 -0.01
TLFPQLYB 3.43913846755 3.08831766358 3.4 3.0 3.5 3.2 0.1 0.2 -0.34 -0.32
YJXEUVOF 5.01311691305 2.93516940367 4.9 2.9 5.1 3.0 0.2 0.1 -0.57 -0.46
grc_DPUDZZSE 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.16 -0.40
DPUDZZSE 2.35334990266 2.44308799126 2.3 2.3 2.5 2.6 0.2 0.3 -0.16 -0.40
NYBTTRWW 3.40794026923 2.16103038989 3.3 2.1 3.5 2.2 0.2 0.1 -0.11 -0.45
DCTVPYFY 5.53480803387 5.06535530847 5.5 5.0 5.6 5.0 0.1 0.0 0.16 -0.27
PLVPDNXE 5.25519141476 5.17885358589 5.2 5.1 5.3 5.2 0.1 0.1 0.18 -0.13
KHKKAGOL 4.23608077348 3.06332792952 4.1 3.0 4.3 3.1 0.2 0.1 -0.24 -0.44
BPQRRCOC 3.95459580196 2.26189238294 3.9 2.2 4.0 2.3 0.1 0.1 -0.59 -0.26
TZKCKOBB 5.20068721352 5.16032876792 5.1 5.1 5.3 5.1 0.2 0.0 0.00 -0.54
PWHWJAYQ 5.16962224228 5.08148331046 5.0 4.2 5.3 5.1 0.3 0.9 -0.17 0.04
ITZYNDWM 4.44839375723 2.51620866448 4.3 2.4 4.7 2.6 0.4 0.2 0.06 -0.41
AZSXRGKY 4.95825544117 2.97042235069 4.9 2.9 5.0 3.0 0.1 0.1 -0.24 -0.37
IZLCDZDJ 3.28185847164 -0.0109547351661 3.2 -0.5 3.4 0.5 0.2 1.0 -0.46 -0.78
OIDKZSLB 5.0213132397 4.20148835702 5.0 4.2 5.1 4.2 0.1 0.0 -0.05 0.61
TEGJMEDE 2.59428832039 2.48073681336 2.5 2.4 3.1 2.7 0.6 0.3 -0.36 -0.34
GQIBVLTB 4.83071850137 2.98261768252 4.7 2.9 4.9 3.0 0.2 0.1 0.22 0.39
CKNTVILW 3.36184643903 2.94473048422 3.3 2.8 3.4 3.0 0.1 0.2 0.37 0.17
MHMUMWNB 4.90474190019 2.254139998 4.6 2.2 5.2 2.4 0.6 0.2 -0.33 -0.69
KCFRTWEY 5.49674387125 4.22707400365 5.4 4.2 5.6 4.2 0.2 0.0 -0.17 -0.84
ZUPICQUH 5.16053934386 0.95151884334 5.1 0.7 5.3 1.3 0.2 0.6 0.58 -0.36
CWSSYHKP 5.31617451923 3.20091419837 5.2 3.2 5.4 4.0 0.2 0.8 -0.22 -0.74
FMJFIMDE 3.4965096585 3.28744950652 3.4 3.0 4.7 3.8 1.3 0.8 0.31 -0.55
SOUFQZCQ 4.14051227525 2.39990516565 4.0 2.3 4.3 2.5 0.3 0.2 -0.17 -0.45
QLWATYJD 3.32087247431 0.970068081844 3.2 0.8 3.4 1.2 0.2 0.4 -0.54 -0.10
FAUEMPCX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.25 -0.11
FWAQAPFA 5.07818628701 2.30421765641 4.7 -0.4 5.6 2.6 0.9 3.0 -0.17 -0.06
ZXBCLFTF 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.17 -0.27
IFRUQGWY 3.24505725518 1.13861924865 3.2 1.0 3.3 1.3 0.1 0.3 -0.21 -0.65
YFBWTWOW 3.39399157957 1.31880320658 3.3 1.1 3.5 1.6 0.2 0.5 0.13 -0.42
UGGYCMYK 5.24000060953 4.30235618421 5.1 4.3 5.3 4.3 0.2 0.0 0.08 0.37
MFWGROON 4.70064294533 2.17512813548 4.6 2.1 4.9 2.3 0.3 0.2 0.60 -0.10
PIGNEMDO 3.42131661432 2.56648766875 3.4 2.5 3.4 2.6 0.0 0.1 0.47 -0.32
KPFNRHGU 3.49716627818 2.33094060142 3.4 1.6 3.6 2.5 0.2 0.9 -0.07 -0.08
AWXZIIZU 5.21967252365 4.2229631691 5.1 4.2 5.3 4.2 0.2 0.0 0.13 0.03
MNBIORJE 4.43370204236 2.53288020324 4.4 2.5 4.5 2.6 0.1 0.1 -0.14 0.07
IVLOXWQO 3.41804560838 2.39903057719 3.4 2.4 3.5 2.5 0.1 0.1 0.38 -0.06
MARUPUBM 3.09517165971 1.78044996081 2.7 1.5 3.2 2.0 0.5 0.5 0.52 -0.12
XGGTDZYG 4.52310804296 5.30732491794 4.3 5.1 4.9 5.5 0.6 0.4 0.06 -0.17
tlc_PUUKRNRB 4.44902743756 4.26698240471 4.4 4.3 4.5 4.3 0.1 0.0 0.47 0.00
PUUKRNRB 4.90416198873 2.94375069241 4.7 2.9 5.0 3.0 0.3 0.1 0.46 0.05
AHAKDPFH 5.58743394127 5.13036020434 5.5 5.1 5.6 5.1 0.1 0.0 -0.23 -0.36
KKLEHLTV 1.25574003137 0.0622830298761 0.8 -0.5 7.0 1.8 6.2 2.3 0.46 -0.24
HXPCSKQP 3.48359441084 2.5217846177 3.4 2.4 3.6 2.6 0.2 0.2 -0.65 -0.83
CGBTHRRH 5.47314856535 5.05431648594 5.3 5.0 5.6 5.1 0.3 0.1 -0.30 -0.61
scr_OZGNANRJ 4.40705071553 2.47099373555 4.3 2.4 4.6 2.6 0.3 0.2 -0.07 -0.61
CPWGVOCW 4.94949158947 4.14119475583 4.8 4.1 5.1 4.1 0.3 0.0 0.39 -0.21
FJFCKKSU 5.05190278712 4.12213920092 5.0 4.1 5.1 4.1 0.1 0.0 0.04 -0.37
MMQCGGVW 3.41703733733 2.26238987947 3.3 2.1 4.6 2.5 1.3 0.4 -0.42 -0.25
WALJBSZF 3.53524769168 2.55151550832 3.5 2.4 3.6 2.7 0.1 0.3 0.05 0.02
HTOCDDFS 3.46617606839 2.52711974566 3.3 2.5 3.6 2.6 0.3 0.1 0.27 0.07
XLVTYRAX 4.51859083893 2.47936366623 4.4 2.4 4.6 2.5 0.2 0.1 -0.26 0.46
USIMGLLW 4.45739082357 2.97501049157 4.4 2.9 4.6 3.0 0.2 0.1 0.32 0.63
MAWEHHMS 4.85960318302 3.05617636331 4.7 3.0 5.0 3.2 0.3 0.2 -0.25 -0.05
BBMHCYd0299 3.53098590748 2.10582583786 3.5 2.0 3.6 2.2 0.1 0.2 0.21 0.26
HFGQRZDX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.26 -0.58
HTAOVSJF 4.2124583961 2.51850864929 4.2 2.5 4.3 2.6 0.1 0.1 0.48 -0.06
PPRUTFWH 4.31337815951 2.37262578024 4.3 2.3 4.4 2.4 0.1 0.1 -0.23 -0.41
BBQSCKPY 5.5409584735 4.20923866975 5.5 4.2 5.6 4.2 0.1 0.0 0.24 -0.15
ABTHEYAH 5.22053362516 5.11434043401 5.1 5.1 5.3 5.1 0.2 0.0 -0.24 -0.60
scr_OJSMQMAR 3.38289576373 2.15871075117 3.3 1.3 3.5 2.3 0.2 1.0 -0.21 -0.49
ERWLXPGG 3.16435018711 2.36269981227 3.1 2.3 3.2 2.4 0.1 0.1 0.30 0.42
KBDNCFHJ 4.72938686656 4.08956296472 4.6 4.1 4.8 4.1 0.2 0.0 -0.06 0.07
THNNNRHS 3.92172619618 2.58207337287 3.6 2.3 4.2 3.0 0.6 0.7 -0.20 0.51
YBFPHLCP 5.12873825852 2.63137315749 4.9 2.6 5.3 2.9 0.4 0.3 -0.33 -0.09
CKYZGYRQ 4.53813775428 3.04488027597 4.4 3.0 4.6 3.1 0.2 0.1 -0.13 -0.07
JPCUXRGK 3.42927768079 2.62922926143 3.4 2.4 3.5 2.9 0.1 0.5 -0.11 -0.18
BBMHCYd0288 0.87277182916 2.49227081639 0.5 2.3 1.3 2.7 0.8 0.4 -0.25 0.26
MMGCZDMQ 5.02122077403 3.05462133724 4.9 3.0 5.1 3.1 0.2 0.1 -0.28 -0.21
TBRWKJUL 4.49207727788 2.38596803655 4.4 2.3 4.6 2.5 0.2 0.2 -0.53 -0.49
SMZQRRFQ 4.40731666398 3.17029246029 4.3 3.1 4.5 3.2 0.2 0.1 0.48 -0.09
DPLFNRAM 5.00835379641 5.14479628526 4.9 5.1 5.1 5.2 0.2 0.1 0.24 0.28
MZQMVMTE 5.02249416928 4.23434070251 4.8 4.2 5.3 4.3 0.5 0.1 -0.05 -0.51
MTPOWLYW 5.06208625052 4.21273553079 4.9 4.2 5.2 4.2 0.3 0.0 -0.34 -0.02
TMSJPJVL -0.0317817922531 2.85900273688 -0.5 2.6 0.4 3.2 0.9 0.6 0.04 0.63
RAAWTIIM 3.30454010785 2.24772807757 3.3 2.2 3.3 2.3 0.0 0.1 0.07 -0.04
JIILLJGZ 4.69907954202 3.19807058657 4.5 3.1 4.9 3.4 0.4 0.3 -0.39 -0.35
NPJYILQN 4.40937707675 2.285484369 4.3 2.2 4.5 2.4 0.2 0.2 0.07 -0.46
WKAOVGOO 4.88012679041 5.21049930396 4.8 5.2 4.9 5.2 0.1 0.0 0.21 0.17
JSMENIBN 3.53820244864 1.66575570469 3.4 1.2 3.8 2.2 0.4 1.0 -0.10 0.28
QANQWJOU 5.22473859515 5.19234768402 5.0 5.1 5.4 5.2 0.4 0.1 0.29 0.02
PFMPRLKG 3.36955409447 2.3385322603 3.3 2.2 3.5 2.5 0.2 0.3 0.30 0.33
AIYNHSQS 5.09159460025 3.18497910621 5.0 3.1 5.2 4.1 0.2 1.0 0.22 -0.29
JROJQFVE 5.35333648136 4.24984638901 5.3 4.2 5.4 4.3 0.1 0.1 0.42 0.12
CPIALATX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 -0.36
HHURTCIC 5.03082946624 4.18703990834 4.9 4.2 5.1 4.2 0.2 0.0 0.19 1.10
tlc_HHURTCIC 5.2892058942 5.18068867995 5.2 5.1 5.4 5.2 0.2 0.1 0.27 1.42
PORPVOND 4.47584335912 2.39915789522 4.3 2.3 4.8 2.6 0.5 0.3 0.20 -0.23
FBULQGMI 0.693705087103 1.02019280871 0.5 0.5 1.0 1.2 0.5 0.7 -0.58 -0.43
CMGBZGTU 5.13494729531 4.2039101178 5.1 4.2 5.2 4.2 0.1 0.0 0.26 -0.26
CMDJKLEX 5.34414470959 4.19496076353 5.2 4.1 5.4 4.2 0.2 0.1 -0.36 -0.25
HWHKVMIX 5.22918831787 5.42706237677 5.1 5.3 5.4 5.5 0.3 0.2 0.26 -0.14
FLFFULZJ 5.03744296776 4.32713706184 4.9 4.3 5.1 4.3 0.2 0.0 -0.06 -0.67
BBM2nHm0402 4.44423515933 3.0353212489 4.4 3.0 4.5 3.1 0.1 0.1 0.17 -0.04
FBVGUYCY 4.60359938293 2.92865926752 4.5 2.9 4.7 3.0 0.2 0.1 -0.23 -0.50
